grid_id,grid_name,date,year,month,day,doy,evi_mean,evi_std,stable_pixels,stable_land_pixels,total_pixels,stable_land_ratio,soyb_ratio,soyb_name,rice_ratio,rice_name,bean_ratio,bean_name,sugc_ratio,sugc_name,grou_ratio,grou_name,toba_ratio,toba_name,ofib_ratio,ofib_name,cott_ratio,cott_name,vege_ratio,vege_name,cass_ratio,cass_name,sugb_ratio,sugb_name,whea_ratio,whea_name,rape_ratio,rape_name,maiz_ratio,maiz_name,dominant_crop_code,dominant_crop_ratio,dominant_crop_name,crop_count,simpson_index,shannon_index
8,Grid8_稻谷主导,2001-06-10,2001,6,10,161,0.12320499001996009,0.0539654491655783,2505,2506,2640,94.92424242424242,2.4066122084980655,大豆,25.514830835019893,稻谷,1.918456643754901,豆类,3.6719077963598608,甘蔗,1.8728003337150758,花生,0.0,烤烟,1.4890025924900252,麻类,3.993163979308725,棉花,8.80613005579429,蔬菜,1.4393201729439875,薯类,5.35282530237504,甜菜,22.179041574336466,小麦,14.53495822854741,油菜籽,6.820950276856265,玉米,rice,25.514830835019893,稻谷,13,0.15536041923754257,2.130341452590961
8,Grid8_稻谷主导,2001-06-26,2001,6,26,177,0.3780183160415004,0.10444415598582078,2506,2506,2640,94.92424242424242,2.4066122084980655,大豆,25.514830835019893,稻谷,1.918456643754901,豆类,3.6719077963598608,甘蔗,1.8728003337150758,花生,0.0,烤烟,1.4890025924900252,麻类,3.993163979308725,棉花,8.80613005579429,蔬菜,1.4393201729439875,薯类,5.35282530237504,甜菜,22.179041574336466,小麦,14.53495822854741,油菜籽,6.820950276856265,玉米,rice,25.514830835019893,稻谷,13,0.15536041923754257,2.130341452590961
8,Grid8_稻谷主导,2001-07-12,2001,7,12,193,0.5372584996009577,0.10532651172335983,2506,2506,2640,94.92424242424242,2.4066122084980655,大豆,25.514830835019893,稻谷,1.918456643754901,豆类,3.6719077963598608,甘蔗,1.8728003337150758,花生,0.0,烤烟,1.4890025924900252,麻类,3.993163979308725,棉花,8.80613005579429,蔬菜,1.4393201729439875,薯类,5.35282530237504,甜菜,22.179041574336466,小麦,14.53495822854741,油菜籽,6.820950276856265,玉米,rice,25.514830835019893,稻谷,13,0.15536041923754257,2.130341452590961
8,Grid8_稻谷主导,2001-07-28,2001,7,28,209,0.6478614126097366,0.10356114413264271,2506,2506,2640,94.92424242424242,2.4066122084980655,大豆,25.514830835019893,稻谷,1.918456643754901,豆类,3.6719077963598608,甘蔗,1.8728003337150758,花生,0.0,烤烟,1.4890025924900252,麻类,3.993163979308725,棉花,8.80613005579429,蔬菜,1.4393201729439875,薯类,5.35282530237504,甜菜,22.179041574336466,小麦,14.53495822854741,油菜籽,6.820950276856265,玉米,rice,25.514830835019893,稻谷,13,0.15536041923754257,2.130341452590961
8,Grid8_稻谷主导,2001-08-13,2001,8,13,225,0.6445323224261772,0.09403287966903996,2506,2506,2640,94.92424242424242,2.4066122084980655,大豆,25.514830835019893,稻谷,1.918456643754901,豆类,3.6719077963598608,甘蔗,1.8728003337150758,花生,0.0,烤烟,1.4890025924900252,麻类,3.993163979308725,棉花,8.80613005579429,蔬菜,1.4393201729439875,薯类,5.35282530237504,甜菜,22.179041574336466,小麦,14.53495822854741,油菜籽,6.820950276856265,玉米,rice,25.514830835019893,稻谷,13,0.15536041923754257,2.130341452590961
8,Grid8_稻谷主导,2001-08-29,2001,8,29,241,0.558972905027933,0.13666681034976172,2506,2506,2640,94.92424242424242,2.4066122084980655,大豆,25.514830835019893,稻谷,1.918456643754901,豆类,3.6719077963598608,甘蔗,1.8728003337150758,花生,0.0,烤烟,1.4890025924900252,麻类,3.993163979308725,棉花,8.80613005579429,蔬菜,1.4393201729439875,薯类,5.35282530237504,甜菜,22.179041574336466,小麦,14.53495822854741,油菜籽,6.820950276856265,玉米,rice,25.514830835019893,稻谷,13,0.15536041923754257,2.130341452590961
8,Grid8_稻谷主导,2001-09-14,2001,9,14,257,0.44445067837190744,0.11661130984316528,2506,2506,2640,94.92424242424242,2.4066122084980655,大豆,25.514830835019893,稻谷,1.918456643754901,豆类,3.6719077963598608,甘蔗,1.8728003337150758,花生,0.0,烤烟,1.4890025924900252,麻类,3.993163979308725,棉花,8.80613005579429,蔬菜,1.4393201729439875,薯类,5.35282530237504,甜菜,22.179041574336466,小麦,14.53495822854741,油菜籽,6.820950276856265,玉米,rice,25.514830835019893,稻谷,13,0.15536041923754257,2.130341452590961
8,Grid8_稻谷主导,2001-09-30,2001,9,30,273,0.3586356344772546,0.08106961313537316,2506,2506,2640,94.92424242424242,2.4066122084980655,大豆,25.514830835019893,稻谷,1.918456643754901,豆类,3.6719077963598608,甘蔗,1.8728003337150758,花生,0.0,烤烟,1.4890025924900252,麻类,3.993163979308725,棉花,8.80613005579429,蔬菜,1.4393201729439875,薯类,5.35282530237504,甜菜,22.179041574336466,小麦,14.53495822854741,油菜籽,6.820950276856265,玉米,rice,25.514830835019893,稻谷,13,0.15536041923754257,2.130341452590961
8,Grid8_稻谷主导,2001-10-16,2001,10,16,289,0.24066616121308862,0.07137443260074688,2506,2506,2640,94.92424242424242,2.4066122084980655,大豆,25.514830835019893,稻谷,1.918456643754901,豆类,3.6719077963598608,甘蔗,1.8728003337150758,花生,0.0,烤烟,1.4890025924900252,麻类,3.993163979308725,棉花,8.80613005579429,蔬菜,1.4393201729439875,薯类,5.35282530237504,甜菜,22.179041574336466,小麦,14.53495822854741,油菜籽,6.820950276856265,玉米,rice,25.514830835019893,稻谷,13,0.15536041923754257,2.130341452590961
8,Grid8_稻谷主导,2001-11-01,2001,11,1,305,0.20693543495610534,0.04995286155211702,2506,2506,2640,94.92424242424242,2.4066122084980655,大豆,25.514830835019893,稻谷,1.918456643754901,豆类,3.6719077963598608,甘蔗,1.8728003337150758,花生,0.0,烤烟,1.4890025924900252,麻类,3.993163979308725,棉花,8.80613005579429,蔬菜,1.4393201729439875,薯类,5.35282530237504,甜菜,22.179041574336466,小麦,14.53495822854741,油菜籽,6.820950276856265,玉米,rice,25.514830835019893,稻谷,13,0.15536041923754257,2.130341452590961
