grid_id,grid_name,date,year,month,day,doy,evi_mean,evi_std,stable_pixels,stable_land_pixels,total_pixels,stable_land_ratio,soyb_ratio,soyb_name,rice_ratio,rice_name,bean_ratio,bean_name,sugc_ratio,sugc_name,grou_ratio,grou_name,toba_ratio,toba_name,ofib_ratio,ofib_name,cott_ratio,cott_name,vege_ratio,vege_name,cass_ratio,cass_name,sugb_ratio,sugb_name,whea_ratio,whea_name,rape_ratio,rape_name,maiz_ratio,maiz_name,dominant_crop_code,dominant_crop_ratio,dominant_crop_name,crop_count,simpson_index,shannon_index
15,Grid15_小麦主导,2001-06-10,2001,6,10,161,0.09166556195965418,0.0456717802208965,694,694,2442,28.419328419328423,3.080353105656303,大豆,14.103040458610403,稻谷,6.031995877610028,豆类,4.095673202043362,甘蔗,5.41480684351801,花生,0.0,烤烟,2.34184157795104,麻类,9.327313688224343,棉花,20.943791468059697,蔬菜,3.613882539787925,薯类,8.233808112530907,甜菜,19.994799532455026,小麦,0.107266461761262,油菜籽,2.7114271317916945,玉米,vege,20.943791468059697,蔬菜,12,0.13099889639825496,2.223461338791987
15,Grid15_小麦主导,2001-06-26,2001,6,26,177,0.4626200288184438,0.09923603054006076,694,694,2442,28.419328419328423,3.080353105656303,大豆,14.103040458610403,稻谷,6.031995877610028,豆类,4.095673202043362,甘蔗,5.41480684351801,花生,0.0,烤烟,2.34184157795104,麻类,9.327313688224343,棉花,20.943791468059697,蔬菜,3.613882539787925,薯类,8.233808112530907,甜菜,19.994799532455026,小麦,0.107266461761262,油菜籽,2.7114271317916945,玉米,vege,20.943791468059697,蔬菜,12,0.13099889639825496,2.223461338791987
15,Grid15_小麦主导,2001-07-12,2001,7,12,193,0.6173005763688761,0.09934129175477041,694,694,2442,28.419328419328423,3.080353105656303,大豆,14.103040458610403,稻谷,6.031995877610028,豆类,4.095673202043362,甘蔗,5.41480684351801,花生,0.0,烤烟,2.34184157795104,麻类,9.327313688224343,棉花,20.943791468059697,蔬菜,3.613882539787925,薯类,8.233808112530907,甜菜,19.994799532455026,小麦,0.107266461761262,油菜籽,2.7114271317916945,玉米,vege,20.943791468059697,蔬菜,12,0.13099889639825496,2.223461338791987
15,Grid15_小麦主导,2001-07-28,2001,7,28,209,0.6723201729106629,0.138641701965496,694,694,2442,28.419328419328423,3.080353105656303,大豆,14.103040458610403,稻谷,6.031995877610028,豆类,4.095673202043362,甘蔗,5.41480684351801,花生,0.0,烤烟,2.34184157795104,麻类,9.327313688224343,棉花,20.943791468059697,蔬菜,3.613882539787925,薯类,8.233808112530907,甜菜,19.994799532455026,小麦,0.107266461761262,油菜籽,2.7114271317916945,玉米,vege,20.943791468059697,蔬菜,12,0.13099889639825496,2.223461338791987
15,Grid15_小麦主导,2001-08-13,2001,8,13,225,0.6908592219020173,0.13235243664928362,694,694,2442,28.419328419328423,3.080353105656303,大豆,14.103040458610403,稻谷,6.031995877610028,豆类,4.095673202043362,甘蔗,5.41480684351801,花生,0.0,烤烟,2.34184157795104,麻类,9.327313688224343,棉花,20.943791468059697,蔬菜,3.613882539787925,薯类,8.233808112530907,甜菜,19.994799532455026,小麦,0.107266461761262,油菜籽,2.7114271317916945,玉米,vege,20.943791468059697,蔬菜,12,0.13099889639825496,2.223461338791987
15,Grid15_小麦主导,2001-08-29,2001,8,29,241,0.5568198847262249,0.13037965779429442,694,694,2442,28.419328419328423,3.080353105656303,大豆,14.103040458610403,稻谷,6.031995877610028,豆类,4.095673202043362,甘蔗,5.41480684351801,花生,0.0,烤烟,2.34184157795104,麻类,9.327313688224343,棉花,20.943791468059697,蔬菜,3.613882539787925,薯类,8.233808112530907,甜菜,19.994799532455026,小麦,0.107266461761262,油菜籽,2.7114271317916945,玉米,vege,20.943791468059697,蔬菜,12,0.13099889639825496,2.223461338791987
15,Grid15_小麦主导,2001-09-14,2001,9,14,257,0.49371743515850147,0.09988420167877703,694,694,2442,28.419328419328423,3.080353105656303,大豆,14.103040458610403,稻谷,6.031995877610028,豆类,4.095673202043362,甘蔗,5.41480684351801,花生,0.0,烤烟,2.34184157795104,麻类,9.327313688224343,棉花,20.943791468059697,蔬菜,3.613882539787925,薯类,8.233808112530907,甜菜,19.994799532455026,小麦,0.107266461761262,油菜籽,2.7114271317916945,玉米,vege,20.943791468059697,蔬菜,12,0.13099889639825496,2.223461338791987
15,Grid15_小麦主导,2001-09-30,2001,9,30,273,0.41229279538904906,0.07626948037619234,694,694,2442,28.419328419328423,3.080353105656303,大豆,14.103040458610403,稻谷,6.031995877610028,豆类,4.095673202043362,甘蔗,5.41480684351801,花生,0.0,烤烟,2.34184157795104,麻类,9.327313688224343,棉花,20.943791468059697,蔬菜,3.613882539787925,薯类,8.233808112530907,甜菜,19.994799532455026,小麦,0.107266461761262,油菜籽,2.7114271317916945,玉米,vege,20.943791468059697,蔬菜,12,0.13099889639825496,2.223461338791987
15,Grid15_小麦主导,2001-10-16,2001,10,16,289,0.3013680115273775,0.05966759712579716,694,694,2442,28.419328419328423,3.080353105656303,大豆,14.103040458610403,稻谷,6.031995877610028,豆类,4.095673202043362,甘蔗,5.41480684351801,花生,0.0,烤烟,2.34184157795104,麻类,9.327313688224343,棉花,20.943791468059697,蔬菜,3.613882539787925,薯类,8.233808112530907,甜菜,19.994799532455026,小麦,0.107266461761262,油菜籽,2.7114271317916945,玉米,vege,20.943791468059697,蔬菜,12,0.13099889639825496,2.223461338791987
15,Grid15_小麦主导,2001-11-01,2001,11,1,305,0.23984668587896257,0.0487771688480601,694,694,2442,28.419328419328423,3.080353105656303,大豆,14.103040458610403,稻谷,6.031995877610028,豆类,4.095673202043362,甘蔗,5.41480684351801,花生,0.0,烤烟,2.34184157795104,麻类,9.327313688224343,棉花,20.943791468059697,蔬菜,3.613882539787925,薯类,8.233808112530907,甜菜,19.994799532455026,小麦,0.107266461761262,油菜籽,2.7114271317916945,玉米,vege,20.943791468059697,蔬菜,12,0.13099889639825496,2.223461338791987
